	0alternatorVoltage	0boostPressure	0engineTemperature	0fuelRate	0revolutions	0runTime	XTE	courseOverGroundTrue	datumdeltaAltitude	datumdeltaLatitude	datumdeltaLongitude	depthbelowSurface	distanceLogdistanceSinceReset	headingMagnetic	magneticVariation	positionlatitude	positionlongitude	rateOfTurn	speedOverGround	speedThroughWater	totalDistance	watertemperature	windangleApparent	windspeedApparent
2016-11-26 11:18:25	14.0199996	10000.0	351.5499939999999	5.6800000000000015	31.957333819999988	172728.0		0.3584333333333333	0.0	0.0	0.0	3.272	-1539309503.0	0.53262	-0.1934	38.73456234545455	-76.53846198181824	0.14174600000000004	3.559166666666668	3.13	1083770798.0	282.9620054	5.027280000000002	12.503999999999992
2016-11-26 11:18:30	14.0199996	10000.0	351.14999399999994	5.6400000000000015	31.96066693999998	172800.0		0.3684200000000001				3.379	-1539309503.0	0.5376680000000003	-0.1934	38.734711444444436	-76.53838687037036	-0.03891179999999999	3.5619999999999994	3.086	1083770798.0	283.004004	4.973200000000003	13.576000000000011
2016-11-26 11:18:35	14.034999299999999	9960.0	350.14999399999994	5.590000000000001	31.958333819999993	172800.0		0.3737719999999998	0.0	0.0	0.0	3.597	-1539309503.0	0.5310380000000001	-0.1934	38.73486034545453	-76.53831056363639	-0.07301474000000001	3.5808	3.07	1083770798.0	283.01001	4.97672	13.049999999999994
2016-11-26 11:18:40	14.034999299999999	9840.0	349.94999399999995	5.6000000000000005	31.95550023999999	172800.0		0.36957916666666657				3.7060000000000004	-1539309503.0	0.516262	-0.1934	38.73501205555555	-76.538234	-0.058973099999999994	3.587083333333334	3.1060000000000003	1083770798.0	283.0459962	5.072659999999998	12.393999999999997
2016-11-26 11:18:45	14.014999699999999	10000.0	349.14999399999994	5.590000000000001	31.955166999999992	172800.0		0.36211999999999994	0.0	0.0	0.0	3.7980000000000005	-1539309503.0	0.5198740000000003	-0.1934	38.73516243636362	-76.53816240000006	0.038313680000000024	3.5711999999999993	2.982	1083770798.0	283.0979858	5.1512	12.278000000000002
2016-11-26 11:18:50	14.0399992	10000.0	349.14999399999994	5.58	31.9573132244898	172800.0		0.3608479999999998				3.871000000000001	-1539309503.0	0.5219920000000002	-0.1934	38.73531409259259	-76.5380890925926	0.0021076399999999966	3.5555999999999996	2.9800000000000004	1083770798.0	283.109985	5.227979999999998	11.620000000000003
2016-11-26 11:18:55	14.004999700000003	10000.0	349.14999399999994	5.640000000000001	31.954833779999994	172800.0		0.3554500000000001	0.0	0.0	0.0	3.971	-1539309503.0	0.5340139999999998	-0.1934	38.73546262962962	-76.53801901851854	0.15077678	3.5499999999999985	2.9880000000000004	1083770798.0	283.1500002	5.306499999999994	12.556
2016-11-26 11:19:00	14.0399992	10000.0	349.14999399999994	5.680000000000001	31.96050031999999	172800.0		0.3704999999999999				4.069	-1539309503.0	0.5444840000000003	-0.1934	38.73560846296296	-76.53794455555557	-0.04413646	3.531999999999999	3.038	1083770798.0	283.18600460000005	5.358859999999997	13.717999999999996
2016-11-26 11:19:05	14.0199996	10000.0	349.94999399999995	5.7299999999999995	31.961833899999988	172800.0		0.3813840000000001	0.0	0.0	0.0	4.132	-1539309503.0	0.5259819999999998	-0.1934	38.73575340740741	-76.5378666296296	-0.08489248000000002	3.5091999999999994	2.9880000000000004	1083770798.0	283.1920044	5.378059999999996	12.474000000000006
2016-11-26 11:19:10	14.034999299999999	10000.0	350.14999399999994	5.700000000000001	31.958500419999996	172800.0		0.3750719999999999				4.170999999999999	-1539309503.0	0.524936	-0.1934	38.735898203703705	-76.5377946851852	-0.028103200000000005	3.4955999999999987	2.906	1083770798.0	283.200012	5.374559999999998	11.640000000000004
2016-11-26 11:19:15	14.0299994	10000.0	350.14999399999994	5.700000000000001	31.95783369999999	172800.0		0.3695833333333334	0.0	0.0	0.0	4.18	-1539309503.0	0.5176959999999999	-0.1934	38.736045509090914	-76.53772318181812	-0.0017524400000000122	3.490833333333334	2.8600000000000003	1083770798.0	283.2180052	5.32744	12.980000000000002
2016-11-26 11:19:20	14.049999	10000.0	350.3499939999999	5.6800000000000015	31.959333799999985	172800.0		0.36449600000000004				4.238000000000001	-1539309503.0	0.5244860000000002	-0.1934	38.736192	-76.53765058181821	0.05954733999999998	3.4903999999999997	2.8939999999999997	1083770798.0	283.27600120000005	5.353600000000001	12.143999999999997
2016-11-26 11:19:25	14.044999100000002	10000.0	351.14999399999994	5.660000000000001	31.960167139999996	172800.0		0.36506	0.0	0.0	0.0	4.34	-1539309503.0	0.5316176470588236	-0.1934	38.7363392037037	-76.53757949999996	0.03135598	3.4876000000000023	2.9619999999999997	1083770798.0	283.28600500000005	5.297800000000003	12.154000000000007
2016-11-26 11:19:30	14.034999299999999	10000.0	350.5499939999999	5.6000000000000005	31.957333819999995	172800.0		0.3676479999999999				4.423	-1539309503.0	0.547202	-0.1934	38.73648280000002	-76.5375077636364	0.08389866000000001	3.4784	2.95	1083770798.0	283.290009	5.27684	10.634
2016-11-26 11:19:35	14.049999	10000.0	350.14999399999994	5.61	31.959000479999997	172800.0		0.3780319999999998	0.0	0.0	0.0	4.4159999999999995	-1539309503.0	0.54854	-0.1934	38.73662783636365	-76.53743127272719	-0.061395299999999986	3.4784	3.008	1083770798.0	283.290009	5.303020000000001	11.785999999999992
2016-11-26 11:19:40	14.0199996	10000.0	350.14999399999994	5.67	31.956833659999994	172800.0		0.3814916666666665				4.2555555555555555	-1539309503.0	0.532096	-0.1934	38.73677394339623	-76.53735616981132	-0.10178997999999999	3.4741666666666657	2.9219999999999997	1083770798.6	283.3299988	5.282059999999997	12.976
2016-11-26 11:19:45	14.034999299999999	10000.0	350.14999399999994	5.690000000000001	31.96100052	172800.0		0.3778583333333332	0.0	0.0	0.0	4.228	-1539309503.0	0.5264820000000001	-0.1934	38.73691912962962	-76.53728194444437	0.03407782000000001	3.4720833333333334	2.9200000000000004	1083770799.0	283.3379942	5.187839999999999	12.988
2016-11-26 11:19:50	14.034999299999999	10000.0	350.14999399999994	5.700000000000001	31.95583362	172800.0		0.382792				4.265	-1539309503.0	0.514124	-0.1934	38.73706696296296	-76.53720611111115	-0.13517384000000002	3.4888000000000003	2.886	1083770799.0	283.3639954	5.163420000000001	13.206000000000012
2016-11-26 11:19:55	14.059999	10000.0	350.14999399999994	5.6400000000000015	31.959000459999988	172800.0		0.3676124999999999				4.3759999999999994	-1539309503.0	0.510488	-0.1934	38.737214666666674	-76.53713633333325	0.0495402	3.5108333333333324	2.9160000000000004	1083770799.0	283.380005	5.180880000000002	12.85799999999999
2016-11-26 11:20:00	14.0099998	10000.0	350.14999399999994	5.630000000000001	31.956000459999988	172800.0		0.355264	0.0	0.0	0.0	4.455	-1539309503.0	0.522128	-0.1934	38.737362759259256	-76.53706727777782	0.047573607843137265	3.537600000000001	2.914	1083770799.0	283.380005	5.161679999999997	12.258000000000006
2016-11-26 11:20:05	14.059999	10000.0	350.14999399999994	5.590000000000001	31.960333739999992	172800.0		0.35653999999999997				4.540000000000001	-1539309503.0	0.5341259999999999	-0.1934	38.73751427272727	-76.53699518181811	0.0765535306122449	3.5435999999999996	2.9899999999999998	1083770799.0	283.380005	5.170399999999994	12.608000000000015
2016-11-26 11:20:10	14.0299994	10000.0	350.14999399999994	5.58	31.95933358	172800.0		0.36386	0.0	0.0	0.0	4.611000000000001	-1539309503.0	0.5452183673469388	-0.1934	38.73766585454547	-76.53691834545458	0.08462828	3.5523999999999996	2.978	1083770799.0	283.380005	5.149460000000001	11.897999999999998
2016-11-26 11:20:15	14.0399992	10000.0	350.14999399999994	5.53	31.958666779999994	172800.0		0.37329166666666663				4.646	-1539309503.0	0.5603392156862745	-0.1934	38.73781285185185	-76.53684211111106	0.031822079999999975	3.558750000000001	3.0699999999999994	1083770799.0	283.40999760000005	5.0988600000000055	11.422000000000008
2016-11-26 11:20:20	14.034999299999999	10000.0	350.14999399999994	5.550000000000001	31.94933355999998	172800.0		0.385592	0.0	0.0	0.0	4.672	-1539309503.0	0.539332	-0.1934	38.7379606	-76.53676372727276	-0.17337568	3.5616000000000003	3.1279999999999997	1083770799.0	283.41199960000006	5.118059999999998	11.672000000000004
2016-11-26 11:20:25	14.034999299999999	10000.0	350.14999399999994	5.610000000000001	31.954666959999994	172800.0		0.37259600000000004				4.691	-1539309503.0	0.5137599999999999	-0.1934	38.738112301886794	-76.53668826415088	-0.10933972	3.575599999999999	3.122	1083770799.0	283.4640011999999	5.112820000000003	11.916000000000011
2016-11-26 11:20:30	14.0199996	10000.0	350.14999399999994	5.6800000000000015	31.951999960000002	172800.0		0.3519359999999999	0.0	0.0	0.0	4.68	-1539309503.0	0.50971	-0.1934	38.73826247272727	-76.53661958181824	-0.012700760000000002	3.5783999999999994	3.088	1083770799.0	283.46000339999995	5.133759999999998	12.545999999999983
2016-11-26 11:20:35	14.059999	10000.0	350.14999399999994	5.630000000000001	31.948000199999996	172800.0		0.34112499999999996				4.68	-1539309503.0	0.5191780000000001	-0.1934	38.73841657407407	-76.53654892592587	0.11230443137254904	3.5799999999999987	3.03	1083770799.0	283.47000099999997	5.102340000000002	12.113999999999999
2016-11-26 11:20:40	14.0299994	10000.0	350.14999399999994	5.590000000000001	31.953000380000002	172800.0		0.35052	0.0	0.0	0.0	4.686999999999999	-1539309503.0	0.5360387755102042	-0.1934	38.738565818181826	-76.53647776363644	0.10041451020408163	3.570399999999998	2.99	1083770799.0	283.47000099999997	5.16518	11.724000000000006
2016-11-26 11:20:45	14.044999100000002	10000.0	350.14999399999994	5.54	31.946666760000006	172800.0		0.36554799999999993				4.676	-1539309503.0	0.5421490196078432	-0.1934	38.73871727777777	-76.53640285185183	0.017673568627450984	3.5632	2.98	1083770799.0	283.48999	5.139000000000003	11.856000000000005
2016-11-26 11:20:50	14.0199997	10000.0	350.14999399999994	5.5200000000000005	31.950333439999994	172800.0		0.37369599999999975	0.0	0.0	0.0	4.6899999999999995	-1539309503.0	0.5439899999999999	-0.1934	38.738865109090916	-76.53632663636371	0.01853575510204081	3.5699999999999976	3.014	1083770799.0	283.497998	5.125019999999996	11.117999999999993
2016-11-26 11:20:55	14.044999200000001	10000.0	350.14999399999994	5.529999999999999	31.949166840000007	172800.0		0.3791399999999999				4.705	-1539309503.0	0.5472099999999999	-0.1934	38.739013796296284	-76.5362493333333	-0.01487742	3.5671999999999993	3.0380000000000003	1083770799.0	283.5019958	5.116299999999998	10.909999999999995
2016-11-26 11:21:00	14.049999199999998	10000.0	350.14999399999994	5.610000000000001	31.945578551020404	172800.0		0.37675416666666656	0.0	0.0	0.0	4.726999999999999	-1539309503.0	0.5468779999999999	-0.1934	38.739161200000005	-76.5361742363637	0.004107764705882351	3.5662499999999997	3.064	1083770799.0	283.5099976	5.130260000000001	11.003999999999992
2016-11-26 11:21:05	14.049999	10000.0	350.14999399999994	5.660000000000001	31.944666679999997	172800.0		0.37759600000000004				4.752	-1539309503.0	0.5454040000000001	-0.1934	38.73931201818181	-76.53609730909088	-0.03003891836734696	3.569599999999998	3.0140000000000002	1083770799.6	283.51799940000006	5.210540000000002	11.506000000000004
2016-11-26 11:21:10	14.049999	10000.0	350.14999399999994	5.630000000000001	31.945588470588227	172800.0		0.3737719999999999	0.0	0.0	0.0	4.7588888888888885	-1539309503.0	0.5414720000000001	-0.1934	38.73946159259258	-76.53602233333338	-0.05110435999999998	3.5687999999999986	2.9699999999999998	1083770800.0	283.5499942	5.371079999999999	10.21
2016-11-26 11:21:15	14.0299994	10000.0	350.14999399999994	5.62	31.940306346938772	172800.0		0.3666708333333333				4.8100000000000005	-1539309503.0	0.5394408163265306	-0.1934	38.73960792452831	-76.53595143396224	0.05294285714285714	3.5549999999999984	2.992	1083770800.0	283.5480046	5.231679166666668	12.614166666666662
2016-11-26 11:21:20	14.059999	10000.0	350.14999399999994	5.58	31.942999880000002	172800.0		0.3750479999999999	0.0	0.0	0.0	4.848999999999999	-1539309503.0	0.5462000000000001	-0.1934	38.73975883636363	-76.53587643636365	0.02832776	3.5479999999999996	2.9620000000000006	1083770800.0	283.55399819999997	5.189600000000002	12.966
2016-11-26 11:21:25	14.044999200000001	10000.0	350.14999399999994	5.55	31.9415001	172908.0		0.38834166666666653				4.88	-1539309503.0	0.5304078431372549	-0.1934	38.739905777777786	-76.53579833333333	-0.16678373999999999	3.542083333333334	2.9659999999999997	1083770800.0	283.55600019999997	5.154699999999999	12.38200000000002
2016-11-26 11:21:30	14.0199997	10000.0	350.14999399999994	5.53	31.942346938775508	172980.0		0.3762919999999999	0.0	0.0	0.0	4.899	-1539309503.0	0.5113551020408164	-0.1934	38.74005042592593	-76.53572401851861	-0.10355256000000003	3.546399999999998	3.006	1083770800.0	283.559998	5.22233265306122	12.293877551020405
2016-11-26 11:21:35	14.054999099999998	10000.0	350.14999399999994	5.660000000000001	31.940196117647066	172980.0		0.3564				4.933000000000001	-1539309503.0	0.5099725490196079	-0.1935	38.740201072727274	-76.53565467272728	0.05989230000000001	3.548399999999999	2.966	1083770800.0	283.559998	5.274464705882356	11.59803921568627
2016-11-26 11:21:40	14.074999	10000.0	350.14999399999994	5.6800000000000015	31.933843591836737	172980.0		0.34522800000000003	0.0	0.0	0.0	4.965	-1539309503.0	0.5223408163265306	-0.1935	38.74035362962963	-76.5355850185186	0.06982092	3.5495999999999985	3.046	1083770800.0	283.559998	5.215760000000001	11.188000000000006
2016-11-26 11:21:45	14.049999099999999	10000.0	350.14999399999994	5.59	31.932516313725483	172980.0		0.3452041666666667				5.012	-1539309503.0	0.5515137254901961	-0.1935	38.74050554545455	-76.53551149090909	0.19473312	3.5549999999999993	3.082	1083770800.0	283.559998	5.2786000000000035	10.902000000000003
2016-11-26 11:21:50	14.0649991	10000.0	350.14999399999994	5.540000000000001	31.93250004	172980.0		0.37126	0.0	0.0	0.0	5.062	-1539309503.0	0.5524100000000001	-0.1935	38.740653418181815	-76.5354353636364	-0.18369838000000002	3.5356	3.1060000000000003	1083770800.0	283.5679936	5.2960400000000005	11.362000000000005
2016-11-26 11:21:55	14.054999	10000.0	350.14999399999994	5.529999999999999	31.936500040000002	172980.0		0.3737875				5.105	-1539309503.0	0.5169659999999999	-0.1935	38.74080109433962	-76.53535949056604	-0.1010449	3.5195833333333337	3.006	1083770800.0	283.5959962	5.320460000000002	13.474000000000006
2016-11-26 11:22:00	14.064999	10000.0	350.14999399999994	5.590000000000002	31.93066646000001	172980.0		0.36058	0.0	0.0	0.0	5.1290000000000004	-1539309503.0	0.5109244897959185	-0.1935	38.74094858181819	-76.53528798181814	-0.028399740000000003	3.5079999999999996	2.974	1083770800.0	283.5919982	5.330939999999999	13.06000000000001
2016-11-26 11:22:05	14.074999	10000.0	350.14999399999994	5.670000000000001	31.924489571428577	172980.0		0.35368				5.1530000000000005	-1539309503.0	0.5202392156862744	-0.1935	38.74109418867925	-76.53521830188683	0.08864339215686275	3.484	2.932	1083770800.0	283.60798919999996	5.280340000000001	11.752000000000011
2016-11-26 11:22:10	14.074998999999996	10000.0	350.14999399999994	5.6800000000000015	31.929999940000002	172980.0		0.3528959999999999	0.0	0.0	0.0	5.184	-1539309503.0	0.524396	-0.1935	38.7412359090909	-76.5351486727272	0.0317585	3.4736000000000002	2.9419999999999997	1083770800.0	283.6099974	5.355380000000002	11.495999999999999
2016-11-26 11:22:15	14.074999	10000.0	350.14999399999994	5.660000000000001	31.92431946938776	172980.0		0.35170416666666654				5.21	-1539309503.0	0.5298673469387756	-0.1935	38.74138209433961	-76.53507871698118	0.025376204081632655	3.4841666666666664	3.0180000000000002	1083770800.0	283.63800679999997	5.346961224489795	11.626122448979597
2016-11-26 11:22:20	14.064999	10000.0	350.14999399999994	5.630000000000001	31.91977088235295	172980.0		0.3578439999999999	0.0	0.0	0.0	5.2379999999999995	-1539309503.0	0.5431392156862745	-0.1935	38.7415298392857	-76.53500682142848	0.09471326	3.4807999999999995	3.0020000000000002	1083770800.0	283.6380068	5.341213725490195	11.945490196078428
2016-11-26 11:22:25	14.054999099999998	10000.0	350.14999399999994	5.64	31.92349984000001	172980.0		0.37063199999999985				5.27	-1539309503.0	0.552036	-0.1935	38.741679685185176	-76.53493092592595	0.1378429607843137	3.4843999999999977	2.982	1083770800.0	283.64199840000003	5.255899999999998	11.602000000000002
2016-11-26 11:22:30	14.054999099999998	10000.0	350.14999399999994	5.720000000000001	31.925833119999993	172980.0		0.36665416666666656	0.0	0.0	0.0	5.308999999999999	-1539309503.0	0.699422	-0.1935	38.741828740740736	-76.53485748148144	1.8617232400000001	3.5158333333333336	2.9699999999999998	1083770800.4	283.64799819999996	5.1808599999999965	11.391999999999996
2016-11-26 11:22:35	14.084999	10000.0	350.14999399999994	5.7700000000000005	31.932166519999996	172980.0		0.5797239999999999				5.327	-1539309503.0	1.1594179999999998	-0.1935	38.74197187272727	-76.53475285454545	3.295252340000001	3.639600000000001	2.964	1083770801.0	283.649994	4.856299999999997	12.289999999999997
2016-11-26 11:22:40	14.064999	10000.0	350.14999399999994	5.720000000000001	31.94299988	172980.0		1.1022759999999998	0.0	0.0	0.0	5.327999999999999	-1539309503.0	1.6956	-0.1935	38.74206843636366	-76.53457958181816	2.7550717346938782	3.623999999999999	3.0159999999999996	1083770801.0	283.63999640000003	4.381680000000003	9.758
2016-11-26 11:22:45	14.069999	10000.0	350.14999399999994	5.6	31.936166459999995	172980.0		1.52304				5.3311111111111105	-1539309503.0	2.0254440000000002	-0.1935	38.74208574074077	-76.53437209259262	1.48774038	3.6080000000000005	3.0100000000000002	1083770801.0	283.649994	3.940180000000002	7.948
2016-11-26 11:22:50	14.064999	9800.0	350.14999399999994	5.51	31.949500300000004	172980.0		1.760616	0.0	0.0	0.0	5.340999999999999	-1539309503.0	2.2083720000000002	-0.1935	38.74205709090909	-76.53416330909089	0.7730417254901961	3.6791999999999985	3.07	1083770801.0	283.649994	3.734280000000002	6.743999999999997
2016-11-26 11:22:55	14.064999	10000.0	350.14999399999994	5.46	31.9476668	172980.0		1.8714999999999995				5.334999999999999	-1539309503.0	2.2486760000000006	-0.1935	38.742000851851884	-76.53395479629631	0.20430556	3.7308333333333326	3.222	1083770801.0	283.649994	3.6470199999999995	6.425999999999996
2016-11-26 11:23:00	14.059999199999998	9000.0	350.14999399999994	5.550000000000001	31.943000179999995	172980.0		1.906944	0.0	0.0	0.0	5.325	-1539309503.0	2.2774600000000005	-0.1935	38.741938690909066	-76.53374694545458	0.35963028	3.7596	3.186	1083770801.0	283.649994	3.503919999999999	6.228000000000001
2016-11-26 11:23:05	14.074999	9600.0	350.14999399999994	5.590000000000001	31.939000059999994	172980.0		1.9480760000000001				5.324000000000001	-1539309503.0	2.276334	-0.1935	38.741868814814815	-76.5335416296296	-0.3166149199999998	3.7903999999999995	3.2640000000000002	1083770801.0	283.649994	3.509159999999998	5.570000000000001
2016-11-26 11:23:10	14.084999	9387.755102040815	350.14999399999994	5.529999999999999	31.940646183673476	172980.0		1.9459720000000007	0.0	0.0	0.0	5.325999999999999	-1539309503.0	2.259862	-0.1935	38.741802399999976	-76.53333265454543	0.15448073469387752	3.8252000000000006	3.286	1083770801.0	283.649994	3.653999999999999	5.663999999999999
2016-11-26 11:23:15	14.044999200000001	9000.0	350.14999399999994	5.4799999999999995	31.938666600000005	172980.0		1.9403125				5.31	-1539309503.0	2.2589879999999996	-0.1935	38.74173918518518	-76.533123	0.043274078431372556	3.831249999999999	3.308	1083770801.0	283.649994	3.5806999999999998	5.795999999999998
2016-11-26 11:23:20	14.054998999999999	8980.392156862745	350.14999399999994	5.42	31.941666647058828	172980.0		1.9449880000000004	0.0	0.0	0.0	5.3149999999999995	-1539309503.0	2.2892859999999997	-0.1935	38.7416738	-76.53291365454544	0.05202762000000001	3.8352	3.322	1083770801.0	283.649994	3.343379999999998	4.984
2016-11-26 11:23:25	14.069999	8440.0	350.14999399999994	5.379999999999999	31.935999959999993	172980.0		1.9603640000000002				5.318	-1539309503.0	2.2410279999999996	-0.1935	38.741604574074096	-76.53270840740743	-0.113754693877551	3.845600000000001	3.3259999999999996	1083770801.0	283.649994	3.442840000000002	4.233999999999997
2016-11-26 11:23:30	14.049999	9600.0	350.14999399999994	5.51	31.937666560000004	172980.0		1.934516	0.0	0.0	0.0	5.318	-1539309503.0	2.2737199999999995	-0.1935	38.741545490909104	-76.5325001272727	0.20664688235294112	3.829599999999998	3.2600000000000002	1083770801.0	283.67400499999997	3.549300000000001	4.747999999999997
2016-11-26 11:23:35	14.069999	9000.0	350.14999399999994	5.53	31.937000159999997	172980.0		1.9413800000000005				5.327999999999999	-1539309503.0	2.2772340000000004	-0.1935	38.74148105454545	-76.53229238181818	0.19205995918367347	3.8035999999999976	3.122	1083770801.0	283.6860044	3.647	5.890000000000003
2016-11-26 11:23:40	14.069999	9360.0	350.14999399999994	5.5600000000000005	31.937666660000005	172980.0		1.95695	0.0	0.0	0.0	5.313	-1539309503.0	2.292704	-0.1935	38.74141472222221	-76.53209081481485	-0.1420323725490196	3.7887500000000003	3.29	1083770801.0	283.68800619999996	3.578979999999997	5.848000000000001
2016-11-26 11:23:45	14.054999	9640.0	350.14999399999994	5.5	31.935499939999996	172980.0		1.9659879999999998				5.292	-1539309503.0	2.271736	-0.1935	38.74134649090907	-76.53189129090907	-0.10399554	3.782800000000002	3.226	1083770801.0	283.7020016	3.653999999999998	5.137999999999997
2016-11-26 11:23:50	14.054998999999999	8960.0	350.14999399999994	5.43	31.938500080000008	172980.0		1.956028	0.0	0.0	0.0	5.2989999999999995	-1539309503.0	2.217954	-0.1935	38.741282150943384	-76.53168749056603	-0.31820724	3.8115999999999985	3.274	1083770801.4	283.6959958	3.7429799999999993	5.642000000000001
2016-11-26 11:23:55	14.069999	9040.0	350.14999399999994	5.4	31.93066676000001	172980.0		1.9105119999999998				5.286	-1539309503.0	2.2296319999999996	-0.1935	38.74122825454546	-76.5314818545455	0.43029671999999997	3.8331999999999997	3.3619999999999997	1083770802.0	283.7180052	3.8180399999999985	6.805999999999998
2016-11-26 11:24:00	14.064999	9760.0	350.14999399999994	5.53	31.935833239999997	172980.0		1.9151375	0.0	0.0	0.0	5.2829999999999995	-1539309503.0	2.2965299999999993	-0.1935	38.741167703703724	-76.53127061111108	0.22598586000000015	3.83375	3.308	1083770802.0	283.7280028	3.626079999999995	4.952000000000001
2016-11-26 11:24:05	14.064999	9440.0	350.14999399999994	5.550000000000001	31.92983326	172980.0		1.9587640000000004				5.277	-1539309503.0	2.290876	-0.1935	38.74109905555555	-76.5310732222222	0.019785220000000013	3.799199999999999	3.2939999999999996	1083770802.0	283.7299986	3.5056600000000016	4.407999999999998
2016-11-26 11:24:10	14.074999	9600.0	350.14999399999994	5.54	31.933499939999994	172980.0		1.9718720000000003	0.0	0.0	0.0	5.256	-1539309503.0	2.2892259999999998	-0.1935	38.74102865454545	-76.53087003636368	-0.1274621	3.8004	3.3240000000000003	1083770802.0	283.7260008	3.694139999999998	6.066000000000002
2016-11-26 11:24:15	14.094998999999998	8408.163265306122	350.14999399999994	5.49	31.923979571428585	172980.0		1.969092				5.246999999999999	-1539309503.0	2.2588700000000004	-0.1935	38.74096138888887	-76.53066877777775	-0.16390416	3.8039999999999985	3.224	1083770802.0	283.73999	3.671439999999998	6.649999999999995
2016-11-26 11:24:20	14.054999	9360.0	350.14999399999994	5.45	31.923833180000003	172980.0		1.9489625000000002	0.0	0.0	0.0	5.241999999999999	-1539309503.0	2.2575060000000007	-0.1935	38.74089747272725	-76.53045961818181	0.13684763999999996	3.810000000000001	3.28	1083770802.0	283.73399639999997	3.601640000000002	5.190000000000003
2016-11-26 11:24:25	14.049999374999999	9550.0	350.14999399999994	5.35	31.931875124999994	173070.0		1.94908				5.247749999999999	-1539309503.0	2.2545974999999996	-0.1935	38.74084013636365	-76.53027500000005	-0.19695385000000004	3.8034999999999988	3.3275	1083770802.0	283.73999	3.4049000000000005	3.0424999999999978
2016-11-26 11:24:30	14.074999083333331	9800.0	350.14999399999994	5.558333333333334	31.925138816666664	173160.0		1.9405866666666676	0.0	0.0	0.0	5.221636363636363	-1539309503.0	2.25462	-0.1935	38.74077838461541	-76.53007046153847	0.1514698166666667	3.7926666666666673	3.3183333333333334	1083770802.0	283.733327	3.411433333333333	3.596666666666668
2016-11-26 11:24:35	14.084999	9040.0	350.14999399999994	5.51	31.911666519999997	173160.0		1.9454920000000013				5.220000000000001	-1539309503.0	2.277046000000001	-0.1935	38.740709400000014	-76.52984518181816	-0.03827656	3.8147999999999977	3.332	1083770802.0	283.73999	3.161899999999997	3.8020000000000014
2016-11-26 11:24:40	14.034999200000001	3200.0	350.14999399999994	1.21	19.79016668	173160.0		1.9524333333333341	0.0	0.0	0.0	5.218999999999999	-1539309503.0	2.254244	-0.1935	38.74064537037037	-76.52964442592595	-0.1873645	3.7745833333333327	3.2800000000000002	1083770802.0	283.73999	3.2509	4.684000000000003
2016-11-26 11:24:45	14.059999099999999	0.0	350.5499939999999	0.8500000000000002	16.586928196078425	173160.0		1.9403079999999997				5.208	-1539309503.0	2.2493539999999994	-0.1935	38.74059101818179	-76.52946149090907	0.13815332	3.5252	2.8440000000000003	1083770802.0	283.73999	3.139199999999999	3.862
2016-11-26 11:24:50	14.024999500000002	0.0	351.14999399999994	0.9100000000000001	16.497166660000005	173160.0		1.9607799999999997	0.0	0.0	0.0	5.233	-1539309503.0	2.1808140000000003	-0.1935	38.74053646296298	-76.5292969074074	-1.2820086800000001	3.2211999999999996	2.568	1083770802.0	283.73999	3.160160000000002	5.294
2016-11-26 11:24:55	14.0399992	0.0	351.14999399999994	0.99	16.441666734693875	173160.0		1.9512719999999997				5.246	-1539309503.0	1.8105380000000002	-0.1935	38.74048969090908	-76.52914907272724	-2.96966882	2.913599999999999	2.3340000000000005	1083770802.0	283.73999	3.6191000000000013	7.322000000000003
2016-11-26 11:25:00	14.0199994	0.0	350.94999399999995	1.0	16.39683306	173160.0		1.593341666666667	0.0	0.0	0.0	5.2780000000000005	-1539309503.0	1.2461719999999998	-0.1935	38.7404803148148	-76.52900616666666	-3.32795016	2.5508333333333337	2.134	1083770802.0	283.73999	4.20016	8.7
2016-11-26 11:25:05	14.0199995	0.0	350.14999399999994	1.0799999999999998	16.36266682	173160.0		1.164764				5.292	-1539309503.0	0.686134	-0.1935	38.74051549090909	-76.5288844545455	-3.137074619999999	2.2856000000000005	1.97	1083770802.0	283.7620058	4.685280000000001	10.239999999999995
2016-11-26 11:25:10	14.024999400000002	0.0	350.14999399999994	1.1400000000000001	16.349333640000008	173160.0		0.7794000000000001	0.0	0.0	0.0	5.308999999999999	-1539309503.0	0.353416	-0.1935	38.74058107407408	-76.52879981481475	-2.9686885399999987	2.0651999999999995	1.8880000000000003	1083770802.0	283.76001	5.14246	9.941999999999997
2016-11-26 11:25:15	13.98	0.0	350.14999399999994	1.1999999999999997	16.314333500000004	173160.0		0.36562				5.308999999999999	-1539309503.0	6.051843999999999	-0.1935	38.740658327272726	-76.52875645454546	-3.0405640800000002	1.8248000000000004	1.72	1083770802.0	283.76001	5.662500000000002	9.296000000000005
2016-11-26 11:25:20	13.945000000000002	0.0	349.7499939999999	1.1999999999999997	16.310666540000003	173160.0		4.802054166666667	0.0	0.0	0.0	5.328999999999999	-1539309503.0	5.718289999999999	-0.1935	38.74073377777778	-76.52876633333328	-1.7009387400000007	1.5883333333333336	1.3719999999999999	1083770802.0	283.76001	6.0306999999999995	9.85
2016-11-26 11:25:25	13.975	0.0	349.14999399999994	1.1999999999999997	16.2804999	173160.0		5.609627999999998				5.332	-1539309503.0	5.6885580000000004	-0.1935	38.740787566037696	-76.52881992452832	0.65888328	1.4595999999999998	1.242	1083770802.8	283.76001	6.018459999999997	9.728000000000003
